address,smart_contract_type,balance,address_annotation,transfers_from_count,calls_from_count
0xddbd2b932c763ba5b1b7ae3b362eac3e8d40121a,Wallet,40807.257004730025,"",22,1
0x00656be65fc59891e7ba715ce4f644bb19bd5f88,Wallet,40756.159999999996,"",2,0
0x67bb19d5a4f1b9939178d92a09d62444e4a76438,Wallet,40496.47023769904,"",8,0
0x17297d33bbca95f8ac2fc56fa614f427a84069d1,Wallet,40423.994749836005,"",0,2
0x97e813b9a81d097e60a5e6311bc9a475199b67ae,Wallet,40404.76463356999,"",4,0
0x43f30328e6e27df0311ca852c84612b9b634c4ca,Wallet,40170.85953321161,"",17,0
0xabdc9f1bcf4d19ee96591030e772c334302f7d83,Wallet,40110.0,"",0,0
0x2f31ed1b46fbece4c9eb9d25f34c981d530d3843,Wallet,40010.009999999995,"",0,0
0xaec27ce2133e82d052520afb5c576d9f7eb93ed2,Wallet,40000.02337999999,"",59,0
0x2dca0e449ab646dbdfd393a96662960bcab5ae1e,Wallet,40000.0,"",0,0
0x39d787fdf7384597c7208644dbb6fda1cca4ebdf,Wallet,39614.67227,"",3,0
0x3eb01b3391ea15ce752d01cf3d3f09dec596f650,Multisig,39464.03459041024,"MultiSigWalletWithDailyLimit, Kyber_MultiSig",91,236
0x0e5968cd0a732567669312afe3b1689fc9792dd6,Wallet,39260.4426216,"",1,0
0x02fb53a32eabb461468d9f651872e94c0b963978,Wallet,39006.33842000001,"",1,0
0x132cf1dce6f1fe9cb82dbaaf9f6ad8a1be638378,Wallet,38948.00000000001,"",7,0
0x005bdf2845064db405f5c99aaf9510d0b19e7ac2,Wallet,38576.9,"",4,0
0x00a71d1ad24f170668c06f294fbde078ed9973b9,Wallet,38217.0,"",1,0
0x397510f7c4909eb2c30959f1470ffad7eb3869dd,Wallet,38070.85804526277,"",5,1
0xeec606a66edb6f497662ea31b5eb1610da87ab5f,Wallet,38029.15681454197,"",142798,0
0x00400e876c877b30514c6f9d2668041da0ed9280,Wallet,37996.45,"",2,0
0xd64a2d50f8858537188a24e0f50df1681ab07ed7,Wallet,37590.99999999999,"",7,2
0x17e0e1c4442ea39eb8cf20ab01e5060671e6f608,Wallet,37571.00940391557,"",1,0
0x04786aada9deea2150deab7b3b8911c309f5ed90,Wallet,37257.52257155,"Heist, GatecoinHack_4",12,0
0x961914a2f166f2e2e4ecdc691b4a9272588a8aee,Wallet,37174.21630065814,"",41,2
0x5a85aafa7fbca99ea32df27c33b14831feeb20f9,Wallet,36892.60024675778,"",8,0
0xc57d95b7148a3cae2a580a9c59ea6ea97fb05b0e,Wallet,36314.91707411273,"",0,2
0xbf35faa9c265baf50c9cff8c389c363b05753275,Multisig,36002.58556296243,Wallet,46,5
0x74fea5583d51dc763a303609f4164b929e454af7,Multisig,35210.43001274,MultiSigWallet,5,14
0x044d9e4b27cdbe643914dabddd488a1cb07490b7,Wallet,35024.50468688556,"",1,0
0x29d38fdf26d64fa799276e6615759d27db1f1fcd,Smart Contract,34921.824046939895,"",4,467
0x0ff24158220a14398f047a80a513617ddc4f5289,Wallet,34904.15022982546,"",1447,7
0x4430670ad02a9cf701dc9fcbca724bea1e1c0d53,Wallet,34183.13466923959,"",4,0
0x56a975d17abbf225d61550819504f1dbef1845bd,Wallet,34178.30972161951,"",10,0
0xd9b783d31d32adc50fa3eacaa15d92b568eaeb47,Wallet,34010.0,"",0,0
0x882c8f81872c79fed521cb5f950d8b032322ea69,Wallet,33998.0,"",4,0
0xdf7d3b7544a9638790609e2b511a83fa7d39b776,Wallet,33945.16388184599,"",9,0
0xcd08bedee338bf69f38ef49ba64d88043a2d1953,Wallet,33927.96501111206,"",7,0
0x40e8483d83022aa1a2d50542eba6a4abc126db1a,Wallet,33609.36521601281,"",10,0
0x184744fb0ae65515732b76b6480d01975009af1a,Wallet,33600.653999999995,"",0,0
0xc330b360afd9e0b6892f3428989bd5cd543f01c2,Wallet,33264.484805771564,"",20,0
0xdf6b7c8ad562f051d3e3301edba96b245df5e8dc,Wallet,33225.93646726483,"",21,106
0xc33ece935a8f4ef938ea7e1bac87cb925d8490ca,Wallet,33122.0,"",0,0
0x4e9bb3dd9cb7d7b38e5de748e7b0444ddf10889c,Wallet,33082.99,"",0,16
0xdff4e8f4d8ba1418ae1f2807943ff47d218d5f18,Wallet,33000.01774809351,"",12,6
0x185f19b43d818e10a31be68f445ef8edcb8afb83,Multisig,32835.029114542456,TenX_MultiSig,22,25
0x187e3534f461d7c59a7d6899a983a5305b48f93f,Wallet,32711.544653485773,"",10,53
0xe3031c1bfaa7825813c562cbdcc69d96fcad2087,Wallet,32303.659019979947,"Gopax, Exchange Wallet",111941,77056
0x38b50146e71916a5448de12a4d742135dcf39833,Wallet,32199.999999999996,"",0,0
0x07320deb2713370a3d7b49189fc2f99906e1ae8e,Wallet,32132.260213342,"",1,4
0xa04d07820c5d302b62a59b7b0f422255ce4ab1ca,Wallet,31813.950000000008,"",9,0
0x9cbadd5ce7e14742f70414a6dcbd4e7bb8712719,Wallet,31710.61102,"",25,56
0x1324e7b922b30b49ab8ea81086341cc41c249346,Wallet,31652.927794960146,"",33,11
0x81b6fff426040dcae2afdb2f7693520371013f94,Wallet,31600.756020026995,"",11,4
0x467d2c66dce56c2173807f8a4ad86882aec5c4f7,Wallet,31304.512780243916,"",84,0
0x03e1fa19a43ef3d4b16889ed2ad0a72e098cb7ab,Wallet,31204.0,"",11,0
0xa97beb3a48c45f1528284cb6a95f7de453358ec6,Wallet,31000.000000000004,"",0,0
0xf2b595c7327ef29b537e0981ef99d62257a73136,Wallet,30954.27653824001,"",34,37
0xaa923cd02364bb8a4c3d6f894178d2e12231655c,Wallet,30789.73243077585,"Cryptopia_Hack2, Heist, Cryptopia Hack",0,0
0x28800b3df0ff4eb76809b17b75f43060b7256279,Wallet,30726.38316755,"",1,0
0xbcf899e6c7d9d5a215ab1e3444c86806fa854c76,Token,30696.803822257123,"",0,3
0x2bde3b9c0129be4689e245ba689b9b0ae4ac666d,Wallet,30527.139968780015,"",9,0
0xbe872ae9eea23e1440b7c5d4eea52fa540aae6c0,Wallet,30514.810300948728,"",33,11
0x16a0772b17ae004e6645e0e95bf50ad69498a34e,Multisig,30367.382372170254,MultiSigWallet,34,26
0xcf07b11708a012de854d26fa30a0f0e41831bc55,Wallet,30058.586774,"",1,0
0x3da0ab582d13ebb031babb3ba190ae866007fd5a,Multisig,30049.899999999994,"",2,1
0x9bbc796ac9b795baf927ae69f4af45d4516c0787,Wallet,30049.607534125345,"",10,100
0xbd942b90305fa8aee32abec40ab0172886437ed0,Wallet,30038.650636815008,"",3,2
0x491561db8b6fafb9007e62d050c282e92c4b6bc8,Wallet,30023.00477574,"",5,3
0x0c31ea410b322ce061e69e3ede690e064b6caeba,Multisig,30010.489999999998,"",1,1
0x287a19ddc1986e44b60e29ebfc87bd14eccc011f,Wallet,30002.0,"",0,0
0x63ee2329ecf7c85ca1268f281f40f3f06210af6e,Wallet,30001.055000000004,"",17,0
0x0e6ece99111cad1961c748ed3df51edd69d2a3b1,Wallet,30000.054999999993,"",8,8
0xa32e317f86ba61e87083e3e39bebba3837697678,Wallet,30000.01634100001,"",3,0
0x503b8a680254c9e41f652bfbd15e68cc445a36ea,Wallet,30000.000999999993,"",4,0
0x79cd6e611a948d3fab483ab5ebc49877b452dc17,Wallet,30000.0,"",1,0
0x7a9cf0a24f45e035b86f498b5c71cc350c7bb750,Wallet,30000.0,"",0,0
0x8ff869f77c868b65a2a44b09ce3ef33ce617a04d,Wallet,30000.0,"",0,0
0x955db3b74360b9a268677e73cea821668af6face,Wallet,30000.0,"",0,0
0x9ee0a2335466e3c8d60b625241bd64afa99cab73,Wallet,30000.0,"",0,0
0xe3ab823b8b3ee9b76d43ea27b1cbdd3a3f281599,Wallet,30000.0,"",0,0
0xbd7167f975a3866322cedb7067b4413deb93c04d,Wallet,29999.75,"",1,0
0x2449bfe8754b79add948bb3814aceff176b6e559,Wallet,29910.12104995,"",13,0
0x9f0673e07d8f70e01747ba3ebef51ef06ace2388,Wallet,29905.327627764396,"",60,0
0x09077bff00cb8012072ed2b7f6e75f532cf22e0f,Wallet,29404.605005779482,"",16,0
0x9b6e7c26e43fa5c6bb5803e5f23462b93a905c6d,Wallet,29300.028242592907,"",10,6
0x3b436fb33b79a3a754b0242a48a3b3aec1e35ad2,Wallet,28975.85375937778,"",4,19
0x4613f3bca5c44ea06337a9e439fbc6d42e501d0a,Token,28927.6031524303,"",1,3
0x41222b3588e603d5df352ce69e31e58ce9ef986c,Wallet,28691.243584407777,"",1,0
0xf9aac6a1c838b36e2953115804806564ee7afaa8,Wallet,28646.381855800006,"",40,0
0xb5d6ec81abdbf7fed987e06075ce16d7c0a50ed6,Wallet,28077.085994537774,"",26,0
0x944a81e4018439b8ce00391fe6b9fd0e81e9ce20,Wallet,27937.127979365774,"",21,2
0x627b0b149b3826d6f625db6c55125a5667c7a77e,Wallet,27929.03942547,"",0,0
0x006135dc6c63f9d8ca5fe4a4fdaaf2f7d060c3f0,Wallet,27702.5,"",1,0
0xae5d3d7ad60939bc9f0a5588457b5e75fa458d2e,Wallet,27586.49427978167,"",0,29
0x7e6614722614e434c4df9901bab31e466ba12fa4,Multisig,27522.1505770003,"Mysterium_MultiSig, MultiSigWallet",11,0
0xe9eca8bb5e61e8e32f26b5e8c117561f68084a9c,Smart Contract,27501.88387782371,Polybius_MultiSig,1,7
0xde1da1b021610968a40fe0c2983f62bcb10d1035,Wallet,27137.402119999995,"",1,0
0xadac67016ab767512ec06ba17786b7efea944238,Wallet,27060.348214999998,"",1,0
0x5d8d31faa864e22159cd6f5175ccecc53fa54d72,Wallet,26980.0,"",0,0
0x618053cf06c1af3ee1cc1545b2f344135ac0e98e,Wallet,26976.651027190324,"",46,43
0x9defe56a0ff1a1947dba0923f7dd258d8f12fa45,Wallet,26880.004216878,"",7,1
0x38f68b95c0d0a2cbf56a028fb52e6950aae8f293,Wallet,26789.1,"",1,1
0x76ae5632ae65d95dd704218920f7d8ac4daef9cc,Wallet,26580.98844122778,"",2,0
0x94f4bbf7f3ef476431fdd78b6a60395b9d0768f4,Wallet,26500.011093768495,"",9,0
0xe8a44444c7cb19669e9ffd30f5b73d2dbb15565f,Wallet,26001.000000000004,"",0,0
0x95cddecd01856aa896426bd1ee021d87f3a5c199,Wallet,26000.15920400307,"",4,0
0x5028fa1172c91cd46e2f09ff4b5a75abf41106b3,Wallet,25999.999622,"",0,0
0xd28c567f1b52119b32a3af6066c36149c2f86d12,Wallet,25957.676599899998,"",4,0
0x53bd12031e4cd6af14c91d4122152ead80ccb342,Wallet,25874.824427058968,"",28,2
0x2910543af39aba0cd09dbb2d50200b3e800a63d2,Wallet,25639.42399373591,"Kraken_1, Exchange Wallet",44859,330
0x738ca94db7ce8be1c3056cd6988eb376359f3353,Wallet,25500.0,"",0,0
0x4214e41577ecec7a9a5de4d152df1a2dabbc3237,Wallet,25377.77595663,"",68,0
0x0f564a2a5fde73349890e86e9b2aa1639994bf2f,Multisig,25202.0,"Storj_MultiSig, MultiSigWalletWithDailyLimit",2,20
0x81b4d64bb3dd19d14f4e358ad4d9b5a6c13f4f23,Wallet,25000.0868,"",0,0
0x2eafd40e7f7b6fd04c292bc42d90ed17b6b7b55f,Wallet,25000.079342642493,"",4,0
0x2b9eaffde5beb9573d9078318f559418f2d2ecce,Wallet,25000.001352828385,"",5,0
0x4ebf51689228236ec55bcafef9d79663992a7fb6,Wallet,25000.000189,"",3,0
0x8d12a197cb00d4747a1fe03395095ce2a5cc6819,DEX,24964.842426244762,"Dex, EtherDelta_2, EtherDelta",1029710,2398843
0x57757e3d981446d585af0d9ae4d7df6d64647806,Wallet,24882.394894636283,"",43,68
0x8a288f63b9de32feeedd4c3fc3347f026b599dd1,Wallet,24570.204476029718,"",1578,1
0x17bc58b788808dab201a9a90817ff3c168bf3d61,Wallet,24496.629230921324,"",2923,494031
0x6032dfc7869799418b7f9185a356dd704a73e6a7,Wallet,24481.68754345,"",1,0
0xb8040536958d5998ce4bec0cfc9c2204989848e9,Wallet,24472.42001,"",0,0
0x88aa042c4aae423e0f1bb48542b473d1dd20a807,Smart Contract,24384.002,"",44,76
0x00c7122633a4ef0bc72f7d02456ee2b11e97561e,Multisig,24326.609992665213,Raiden_MultiSig,14,10
0x1522900b6dafac587d499a862861c0869be6e428,Multisig,24247.312756905536,"Bitstamp, Exchange Wallet",421725,627053
0x5655672eefe0f349cbda7ac5848e6f79a15701ee,Wallet,24152.610719332002,"",0,0
0x1f973b233f5ebb1e5d7cfe51b9ae4a32415a3a08,Wallet,24138.47367503686,"CEX.IO, Exchange Wallet",42544,0
0x15e34a8324164ef0890471f6f527451f7a22cf12,Wallet,24100.0,"",1,0
0xe1017e1ccf21349d7e8f8ba15fe681343fb3cb6b,Wallet,24089.840815523086,"",209,7
0x9d217bcbd0bfae4d7f8f12c7702108d162e3ab79,Multisig,24075.401189931745,"ICO Wallets, Bloom_MultiSig",45,32
0x3b8482d49a77fe22f57eb5b000c3777b2b7b9470,Wallet,24068.644587918076,"",0,2
0x08fa98ab5abafb4e6da8c11caebada2d2dce6325,Wallet,24014.1825509,"",0,0
0x870d953326d016e37b5a91632851dafe3ae9d5f4,Wallet,24000.510000000002,"",0,0
0x68b1abc74b0460f7b34b03ce26aa91e6ddbc7388,Wallet,23977.6281816,"",25,0
0x34922c80dbfd8f1770cbe371b51e615e76f4a777,Wallet,23902.720544076004,"",87,0
0x5b47ac3ecb097a3492a11480e3eda58d805bd530,Wallet,23850.112438179527,"",27,0
0x06fed18718975d9e178e0c0fea35c18eac794c3f,Wallet,23475.690926427367,"",227,30
0x813697292505a00af96d4a69e5650c3371cff4e6,Wallet,23300.268672749964,"",52,11
0xee5eabe10d1bec651626bdc62d17f7c45c6366fe,Wallet,23189.244735581313,"",0,0
0xbff679a88a7b21e0f4d11dfd5c5dcafcb9a5d8ac,Wallet,22966.419349160496,"",23,0
0x37c3c6f5738a96041fc79772607c7916e355da2a,Wallet,22964.169038926993,"",44,17
0xbcf500ebf2c4825879d48fb8bc7d88c6889dea48,Wallet,22940.24341211506,"",1,0
0xd95a5174dfcb98c06d0ba59bfd2dc281bd3f43ca,Wallet,22899.184453204696,"",5,0
0x2ca0495e8dbba92c8f25fbe950e33ed6c9c95579,Wallet,22800.1,"",5,0
0xc0d5c4d8bc3294ce7ab2e37a2c85fa03a506e570,Wallet,22585.192963895584,"",122,21
0x01d9df17d612f4e007feaa73fe7dd236538f5062,Wallet,22528.8,"",0,0
0x31aa4198aba25afa719d9ef634c9d24d3e81d99f,Wallet,22502.69715002778,"",7,0
0x627f413703eb728d168c527e88080ce375ee2f1e,Wallet,22223.098068,"",0,0
0xe20c0178c91050155f461685c24db0c0276c94b6,Wallet,22111.090411999998,"",1,0
0x6fe6b1ab512a0bbef752086bded463107dd8ba15,Wallet,22083.565559000002,"",24,0
0xabf81ecd63f1e4816abb1747aedbcde720459fe0,Wallet,22080.668059,"",20,0
0x378d1814b1d3d84c10a51317d26584b61c70b617,Wallet,22079.992559000002,"",19,0
0xe09f3fd42f4b7d6d2d70d412298973658f2b23b5,Wallet,22079.002764145833,"",26,0
0x10c3932d2a932b38bc01e927ef40445a1cfae7c0,Wallet,22018.93192033778,"",7,0
0xc155e5ca4e17041333ae66728b1fd77bf178be74,Wallet,21860.898761,"",8,9
0x867b3b0b638cd5640ec800dcbc407bad64ef1ae7,Wallet,21709.46979,"",2,0
0x43ab622752d766d694c005acfb78b1fc60f35b69,Smart Contract,21704.325572809987,Parity Bug,45,88
0x10bd9990f4fe597c010c911f0640bbb143438fff,Wallet,21648.98531400001,"",9,14
0xd8a83b72377476d0a66683cde20a8aad0b628713,Wallet,21545.10797388991,"",1628,0
0xc39e562defc6ddd1f44ee698cf9303092b86051d,Multisig,21448.05712024742,"MultiSigWallet, ICO Wallets, Bancor_MultiSig5",2,1
0x2905a0393342f45df5763835e9d4aaf2b4c87d79,Wallet,21319.297731972,"",0,0
0xaf25663da625032c2f486a28b6d55b8cd22b74cc,Wallet,21108.37084332,"",0,0
0x265383d68b52d034161bfab01ae1b047942fbc32,Wallet,21000.6,"",0,0
0x7f838ea6e1db26641dacbd3e108f99cc643a2587,Wallet,21000.2107,"",4,0
0x28cb42c8754d9d805e654b227d58aaa16ef22a6c,Wallet,20993.009445600004,"",10,0
0xcf89e68c055435a67b57d7676091a56df59f14b0,Wallet,20921.43526477204,"",21,0
0xb3775fb83f7d12a36e0475abdd1fca35c091efbe,Token,20888.64867943588,"PowH3D, Hourglass, Fomo3D, Gambling, https://powh.io/",145351,0
0x5f13ae5576d2ad113f3825f2720c51f527555491,Wallet,20333.999286,"",0,0
0x39b65789c8beaf95af392e36013cf326a0a95c7c,Wallet,20226.131744141774,"",109,1
0xa9c7d31bb1879bff8be25ead2f59b310a52b7c5a,Wallet,20164.6716684893,"Cobo, Wallet App",10606,7128
0x249ec4e5289017dc8e2c789bb11f78bb58c59c02,Wallet,20091.793434410007,"",46,0
0x253f1e742a2cec86b0d7b306e5eacb6ccb2f8554,Wallet,20039.999999999996,"",0,0
0x8ceda7a7bc9031ebf8f4a7bc9bc0f988c0e4e0fe,Wallet,20006.112500000003,"",2,0
0xc2779771f0536d79a8708f6931abc44b3035e999,Wallet,20002.0,"",0,0
0xf3aa1c53030d3fbf5b9d28f94d51bded37bdcf40,Wallet,20001.008990000002,"",2,0
0x39baf3b65c23f6027e6f7f78c184765ccae5bad2,Wallet,20001.002480007777,"",6,0
0xa25d0c39b18c3cef4ffc33b27e91e83e36285b02,Wallet,20001.000000000004,"",0,0
0xcabab6274ed15089737e287be878b757934864e2,Wallet,20000.9,"",7,0
0x94a9251580f1bd08e641f735feebf066addee64c,Multisig,20000.399999999998,"",3,1
0x3b7f0c36d59a8c9c5e4ef2210d18651b17f82d86,Wallet,20000.38,"",8,0
0x9c5254d935cf85bb7bebdd8558d3b11cd27a387d,Multisig,20000.04783443918,MultiSigWalletWithDailyLimit,0,0
0x999e77c988c4c1451d3b1c104a6cca7813a9946e,Wallet,20000.01,"",6,0
0x0fcfc4065008cfd323305f6286b57a4dd7eee23b,Wallet,20000.002,"",0,0
0xbec9ff08c5051de4ef64af1c156129b96b93911f,Wallet,20000.002,"",1,0
0x5608c231745fe46b9f73058cde0d86ac0ff0df38,Wallet,20000.001278,"",0,0
0x5ce2e7ceaaa18af0f8aafa7fbad74cc89e3cd436,Wallet,20000.001,"",0,0
0x392475fa0ebac81ecc9989f4f64c1741ff5a7743,Wallet,20000.000609,"",2,0
0x0bcdb05d2a7df905d4acaf3eac701e117de2f1e2,Wallet,20000.000559,"",0,0
0x2f96212bbad1120c56cefedec2826dc771547c09,Wallet,20000.000441000004,"",1,0
0x93d726f0a330976f0adc9a8e8e14cd7a25c0c6e5,Wallet,20000.000126,"",1,0
0x26142eb8ecb3c9ae9e086971eba0564e25c56e5e,Wallet,20000.000000007778,"",0,0
0x4aac326edeeef9f6f93e363b59780de8ea70c34f,Wallet,20000.000000007778,"",0,0
0x700a4f202f94d65ca6ee77e2a46f2fb2aad70b38,Wallet,20000.000000007778,"",0,0
0x8164d12eaf9d6e0cfc0a66f07598e56ca2304801,Wallet,20000.000000007778,"",0,0
0x8ed35312ffaeb6a58bea3a1780146e83290bf4ad,Wallet,20000.000000007778,"",0,0
0x91bcc719cf87cf65d342f2b42c804a26426174b8,Wallet,20000.000000007778,"",0,0
0x02b6d65cb00b7b36e1fb5ed3632c4cb20a894130,Wallet,20000.0,"",0,0
0x11036bcc3e77b7042fee78d3b970ccf39f64b11f,Wallet,20000.0,"",0,0
0x12afbcba1427a6a39e7ba4849f7ab1c4358ac31b,Wallet,20000.0,"",0,0
0x158e208985f9ffb4428ee5c31215914c8de3c084,Wallet,20000.0,"",0,0
0x1f5ea86a720472febf80fea032270654657e1978,Wallet,20000.0,"",0,0
0x224fc41805d007775260bcb5f9146ecd5c3d9495,Wallet,20000.0,"",0,0
0x2a71e88a87304d6fb0e4aa9ea3151de44168808e,Wallet,20000.0,"",0,0
0x2f902885087e463ff76ff7e9baeabac3a0bad7e2,Wallet,20000.0,"",0,0
0x39cb33234b18418e8dbe63598dfb06f3933211c8,Smart Contract,20000.0,"",5,5
0x437983388ab59a4ffc215f8e8269461029c3f1c1,Wallet,20000.0,"",0,0
0x5d6b0d1666e6da01631c8d23c7231942d345180f,Wallet,20000.0,"",0,0
0x63874f1c6ae89c525d594752064f37cd796fb9fd,Wallet,20000.0,"",0,0
0x7342bb509782e3c244a367c3485600b5aaaee321,Wallet,20000.0,"",0,0
0x7e9f3ca26570661b6aac389b92163b21124e6e46,Wallet,20000.0,"",0,0
0x8088909fdb693dc89ea3d84dd2d32bea0ac401e2,Wallet,20000.0,"",0,0
0x8ac5aa9d38db40da8995802c5851ac67f453f22e,Wallet,20000.0,"",0,0
0x8eb7ab8d85bd37045ff766daebd892cb9b79b871,Wallet,20000.0,"",0,0
0x98f8407c1dd18d6ea2ecc48fdf772665ac5323c1,Wallet,20000.0,"",0,0
0x998bb533118630f611ea93f4af7bb30b92b315e7,Wallet,20000.0,"",0,0
0x9acdb9698f65f2eadcc2813706f83c70a482b3e5,Wallet,20000.0,"",0,0
0xa1655e5e88264cf9af05b3e606a58ecd509b29f9,Wallet,20000.0,"",0,0
0xb1cd4bdfd104489a026ec99d597307a04279f173,Wallet,20000.0,"",0,0
0xb4deeff5800e309928493ff233c2e937380393b0,Wallet,20000.0,"",0,0
0xd942de4784f7a48716c0fd4b9d54a6e54c5f2f3e,Wallet,20000.0,"",0,0
0xe3b6b377ef2ed67f8fff1e32f842775deb9daf3a,Wallet,20000.0,"",0,0
0xe580dcf6935dbb571796afc1edf7e0b6f53f9811,Wallet,20000.0,"",0,0
0xebcfafca7a4c44d8e900601a43d447517aefa871,Wallet,20000.0,"",0,0
0x7a3d69b010fac88cd621ee5e7d639dfcc61aa197,Wallet,19999.999999999996,"",0,0
0xb421cdb248299dad3a637b5b36584923276b9e13,Wallet,19999.999139,"",0,0
0x55c2cae2eade62b54608c93ce3d625cf834ee987,Wallet,19999.99,"",0,0
0x81a9aed213c74798deec32080b8837ca421614a3,Wallet,19999.99,"",0,0
0x94c055e858357aaa30cf2041fa9059ce164a1f91,Wallet,19998.999999999996,"",0,0
0x217f1d36003bd7721886867f810a6e214c1d7f40,Wallet,19900.213451109314,"",22,4
0xd115b7b6bea4819bfd1fe5397f5e7e01fa19d83d,Wallet,19900.109,"",1,1
0x3061cfbae69bff0f933353cea20de6c89ab16acc,Multisig,19872.625162881068,"FOAM_MultiSig, MultiSigWalletWithDailyLimit",10,29
0x23c2c34f38ce66ccc10e71e9bb2a06532d52c5e9,Multisig,19797.961952575388,MultiSigWalletWithDailyLimit,12,31
0x407b3bdbcb266aa2ef2c3d485e0f77bdd3c2b70b,Wallet,19797.899999999998,"",1,0
0xd20e4d854c71de2428e1268167753e4c7070ae68,Multisig,19719.04237847101,"District0x_MultiSig, MultiSigWalletWithDailyLimit",83,30
0x8d89170b92b2be2c08d57c48a7b190a2f146720f,Wallet,19700.529999999995,"",2,0
0xc6ee35934229693529dc41d9bb71a2496658b88e,Wallet,19700.0,"",0,0
0x2c60fab07c548b9c6aeeeeecff0008d6db354be1,Wallet,19525.7035902,"",3,0
0x9058bb8ef48582af8ac2982bcd32641d9f2a25ac,Wallet,19518.437158171037,"",7,4
0x0c64612701224fdffd78bbde3e8f04f2a491dceb,Wallet,19517.932549999998,"",0,0
0x0afa235c9d6a59c227be92995b7e55a4dbc9cc19,Wallet,19295.233678650002,"",19,0
0x0e0da70933f4c7849fc0d203f5d1d43b9ae4532d,Smart Contract,19173.240336954135,"",2,3
0xe2cde2af8d4c80028ae03f2abc3d0cbd4ffefe08,Smart Contract,19150.114999999994,"",2,0
0xe189bf561cac870dc66a339aa90016fb75f378bb,Wallet,19051.66193818,"",0,0
0x1c6702b3b05a5114bdbcaeca25531aeeb34835f4,Wallet,19000.200000000004,"",11,2
0x8570f38a92fefc399a2560411f7c83061f386ab9,Wallet,18900.000000000004,"",1,0
0x7ddac5b7e5c7a575b370783b7b59572f4a147fce,Wallet,18859.765386645417,"",17,0
0xbf50d465e47c4c6aefe651a18864229a6d453347,Wallet,18855.001797999998,"",3,0
0x8c2ae55198ba6d14d356fcf737c9e72d97b64e60,Wallet,18801.894708007778,"",16,0
0x8288f8ad50ed202f56787d5f6f02f3d54b3d6928,Wallet,18650.712621154024,"",1,0
0x00fd6b44e562baa787c6eff544cadbcec2330bdd,Wallet,18600.001,"",0,0
0x0055c95f8273f59401391baff9faf370d869984c,Wallet,18600.0,"",0,0
0x00744245df4deeb3d17a6bbe4605d55a2244c5cb,Wallet,18600.0,"",0,0
0xc8519f29bd818a4f8da7c6b7c50b2a7cbc2131c0,Wallet,18595.570651029997,"",1,0
0xd1b298bc553b873905ed7e01d8051b49e179d2f0,Wallet,18543.9195283,"",4,0
0x5b1aae56fe0e618e46e343e59ce2eddb9fdf3f1d,Wallet,18542.303536007792,"",5,0
0xac2b003a903bec44f37d0cfd3fda3e803ffdc428,Wallet,18497.002,"",11,7
0x9fb066147aac4ed7e50733f1a73a3bdaaa34baa2,Wallet,18492.03171113089,"",75,9
0xb175e4b5458f125a6e96f0a146f20da656be5e88,Wallet,18247.16997921778,"",21,69
0xbfc70c65c38e16d2064fa8fa0ba7a3c4056b2d1e,Wallet,18193.902599999998,"",4,0
0x5b7934cdbb5cd076bd486e0f017aeb777bf0d04c,Wallet,18030.56347125177,"",210,1186
0xb69d75c995daacb65bf55574b9aa3f8d79b64c2d,Wallet,17953.24568,"",0,1
0x5aa7953b28a7ec6daea5e6d179c8d9eaf1a0f14a,Wallet,17889.195855132508,"",80,1
0x4a798625c037c7fa470571355e73943aef062fae,Wallet,17873.914374497777,"",23,0
0x5ac2914179085a60f37a07338d851dbfadf17f08,Wallet,17766.622288000002,"",27,0
0x01e97ecd3d2846746363a337ec6280017d26a32b,Wallet,17722.75723746035,"",1495,0
0x19f3330df96fefa3ebb08344f6857afb18c4f63f,Wallet,17637.513666000003,"",0,0
0x6aa35f8ae7c9aceb2a541b6576577fdcdae73100,Wallet,17518.841924809996,"",2,3
0x2e80fa461b76efcbc504260c7847c040fe5d8a54,Wallet,17502.210880000002,"",2,0
0xa17993670e7ac9c4ce79e53ff8f931f02c901dc3,Wallet,17402.19999999967,"",4,0
0xf2ee5b4f6f482d9c5d42069b0a670421aa30fa83,Wallet,17181.051093059992,"",47,0
0x68c4b7d05fae45bcb6192bb93e246c77e98360e1,Smart Contract,17168.40369424669,"Metronome_Proceeds, Proceeds",274,2197
0x8453584a31246b9a7776bf181544d180e05a210c,Wallet,17129.826784820005,"",6,0
0x97f20e77bbe03faee3279e474bcc78981f6b8677,Wallet,17127.067171237777,"",28,0
0x56c915758ad3f76fd287fff7563ee313142fb663,Wallet,17078.657414499998,"",16,18
0x2f71d24312e1c667ac1bf308f8fd1e34129ee2e3,Wallet,17056.132152172468,"",23,43
0x41a872987c861a1f324ea428d8f5c1d20e9fe20a,Wallet,16963.914325574002,"",0,0
0x81bc4a018472cf6273c18941f6b34e247f313cda,Wallet,16880.204847886995,"",8,0
0x915d7915f2b469bb654a7d903a5d4417cb8ea7df,Wallet,16864.949435249044,"FCoin, Exchange Wallet",129308,51201
0xce788965dfaf7ba3fd08eee2c99a8cca1e9a0674,Wallet,16801.988343030003,"",1,0
0x0e5733e797e3f7f21328876888cf1c4520d77ace,Wallet,16764.60730917778,"",16,4
0x43c891df56dc60a0136cf0c64a0a205ff3b6bfad,Wallet,16694.306859,"",0,0
0xa9264494a92ced04747ac84fc9ca5a0b9549b491,Wallet,16648.264254518894,"",119,0
0x1866151577f7bd9bf31c7efb094d11c83bddcd98,Wallet,16645.896271070087,"",161,0
